,Unnamed: 0,Make,Model,Year,Mileage (KM),Location,Transmission,Selling Condition,Colour,Price,Used Location,MPG
862,862,Toyota,Camry,2017.0,43514.0,"C45, Lagos",Automatic,Imported,0,7066000,Foreign used,26
863,863,Honda,Cr-V,2018.0,22766.0,"C45, Lagos",Automatic,Registered,Black,8970000,Nigerian used,30
864,864,Honda,Cr-V,2010.0,160123.0,"C45, Abuja",Automatic,Registered,Gold,3034000,Nigerian used,30
865,865,Kia,Optima,2013.0,90186.0,"C45, Abuja",Automatic,Imported,BLACK,4500000,Foreign used,42
866,866,Toyota,Corolla,2006.0,200110.0,"C45, Abuja",Automatic,Registered,SILVER,2026000,Nigerian used,34
867,867,Toyota,Corolla,2007.0,129323.0,"C45, Port",Automatic,Registered,0,1802000,Nigerian used,34
868,868,Toyota,Camry,2008.0,136304.0,"C45, Benin",Automatic,Registered,0,2026000,Nigerian used,26
869,869,Nissan,Almera,2014.0,97687.0,"C45, Lagos",Automatic,Registered,Black,1914000,Nigerian used,0
870,870,Volvo,Xc90,2005.0,157660.0,"C45, ",Automatic,Imported,Blue,1690000,Foreign used,25
871,871,Lexus,Es,2011.0,69130.0,"C45, Lagos",Automatic,Imported,WHITE,5946000,Foreign used,26
872,872,Nissan,Sentra,2013.0,68687.0,"C45, Lagos",Automatic,Registered,BLACK,2586000,Nigerian used,32
873,873,Fiat,,2013.0,217551.0,"C45, Lagos",Automatic,Imported,WHITE,4714000,Foreign used,0
874,874,Ford,Taurus,2010.0,132021.0,"C45, Abuja",Automatic,Registered,0,3370000,Nigerian used,21
875,875,Honda,Accord,2003.0,168757.0,"C45, Ibadan",Automatic,Registered,0,832082,Nigerian used,48
876,876,Hyundai,Veloster,2012.0,124227.0,"C45, Abuja",Automatic,Registered,Black,2362000,Nigerian used,25
877,877,Toyota,Camry,2000.0,195945.0,"C45, ",Automatic,Registered,Black,850000,Nigerian used,26
878,878,Honda,Cr-V,2010.0,83038.0,"C45, Lagos",Automatic,Registered,GREEN,2026000,Nigerian used,30
879,879,Acura,Mdx,2005.0,168202.0,"C45, Port",Automatic,Registered,Black,1802000,Nigerian used,22
880,880,BMW,3,2006.0,290469.0,"C45, Ilorin",Automatic,Registered,0,1354000,Nigerian used,0
881,881,Mercedes-Benz,Ml350,2006.0,157096.0,"C45, Kaduna",Automatic,Registered,SILVER,2474000,Nigerian used,20
882,882,Toyota,Tacoma,2004.0,181900.0,"C45, Lagos",Automatic,Registered,Red,1466000,Nigerian used,18
883,883,Volvo,S60,2004.0,140078.0,"C45, Abuja",Automatic,Registered,Green,682000,Nigerian used,30
884,884,Nissan,Rogue,2015.0,62006.0,"C45, Asaba",Automatic,Imported,BLUE,5722000,Foreign used,28
885,885,Toyota,Matrix,2009.0,139819.0,"C45, Lagos",Automatic,Registered,BLUE,2474000,Nigerian used,22
886,886,Mazda,Cx-7,2011.0,172651.0,"C45, Lagos",Automatic,Registered,0,2250000,Nigerian used,19
887,887,Lexus,Es,2008.0,79722.0,"C45, Lagos",Automatic,Registered,RED,3930000,Nigerian used,26
888,888,Hyundai,Sonata,2006.0,174193.0,"C45, Port",Automatic,Registered,Blue,1242000,Nigerian used,47
889,889,Lexus,Is,2007.0,93331.0,"C45, ",Automatic,Registered,BLACK,3258000,Nigerian used,0
890,890,BMW,X6,2013.0,30754.0,"C45, Lagos",Automatic,Registered,BLACK,6730000,Nigerian used,23
891,891,Mercedes-Benz,GL450,2007.0,0.0,"C45, ",Automatic,Registered,Black,3370000,Nigerian used,19
892,892,Lexus,Rx,2004.0,240776.0,"C45, Lagos",Automatic,Registered,0,2922000,Nigerian used,23
893,893,Toyota,Camry,2007.0,999999.0,"C45, Kaduna",Automatic,Registered,BLACK,1634000,Nigerian used,26
894,894,Ford,Explorer,2013.0,161453.0,"C45, Lagos",Automatic,Imported,WHITE,6170000,Foreign used,24
895,895,Kia,Rio,2009.0,211128.0,"C45, Kaduna",Manual,Registered,BLACK,682000,Nigerian used,36
896,896,Audi,A7,2014.0,57669.0,"C45, Lagos",Automatic,Registered,0,7290000,Nigerian used,24
897,897,Toyota,Sienna,2012.0,77568.0,"C45, Abuja",Automatic,Imported,BLACK,4490000,Foreign used,20
898,898,Land,Range,2012.0,111025.0,"C45, Lagos",Automatic,Registered,Silver,10314000,Nigerian used,18
899,899,Mercedes-Benz,CLS,2016.0,82420.0,"C45, Lagos",Automatic,Imported,0,17930000,Foreign used,16
900,900,Toyota,Rav4,2010.0,169410.0,"C45, Lagos",Automatic,Imported,WHITE,4042000,Foreign used,30
901,901,Toyota,CAMRY,2016.0,129184.0,"C45, Port",Automatic,Registered,GREY,1914000,Nigerian used,26
902,902,Honda,Civic,2012.0,196024.0,"C45, Abuja",Automatic,Registered,RED,1858000,Nigerian used,44
903,903,Lexus,Rx,2004.0,0.0,"C45, Lagos",Automatic,Registered,BLACK,2586000,Nigerian used,23
904,904,Infiniti,FX35,2006.0,217066.0,"C45, Lagos",Automatic,Registered,GREEN,2810000,Nigerian used,19
905,905,Audi,A6,2005.0,127789.0,"C45, Lagos",Automatic,Registered,BLACK,1074000,Nigerian used,22
906,906,Toyota,Camry,2007.0,148695.0,"C45, Abuja",Automatic,Registered,Grey,2250000,Nigerian used,26
907,907,Honda,Accord,2005.0,192384.0,"C45, Lagos",Automatic,Registered,WHITE,1354000,Nigerian used,48
908,908,Kia,Optima,2009.0,264386.0,"C45, Asaba",Automatic,Registered,Silver,1074000,Nigerian used,42
909,909,Lexus,Rx,2005.0,252611.0,"C45, ",Automatic,Registered,gray,2922000,Nigerian used,23
910,910,Toyota,Sienna,2007.0,231874.0,"C45, Kaduna",Automatic,Registered,GOLD,2586000,Nigerian used,20
911,911,Lexus,Es,2008.0,60704.0,"C45, Port",Automatic,Registered,BLACK,3258000,Nigerian used,26
912,912,Land,Range,2008.0,85809.0,"C45, Lagos",Automatic,Registered,0,5610000,Nigerian used,18
913,913,Mercedes-Benz,C230,1999.0,234924.0,"C45, Kaduna",Automatic,Registered,Black,962000,Nigerian used,23
914,914,Mazda,Cx-7,2010.0,159283.0,"C45, Port",Automatic,Registered,Black,2810000,Nigerian used,19
915,915,Toyota,Sienna,2013.0,239109.0,"C45, Lagos",Automatic,Registered,BLACK,3258000,Nigerian used,20
916,916,Toyota,Avensis,2006.0,135851.0,"C45, Lagos",Automatic,Registered,BLACK,906000,Nigerian used,0
917,917,Toyota,Hilux,2008.0,202453.0,"C45, Lagos",Manual,Registered,WHITE,4126000,Nigerian used,0
918,918,Toyota,Camry,2005.0,195783.0,"C45, Port",Automatic,Registered,BLACK,1690000,Nigerian used,26
919,919,Honda,Accord,2011.0,216228.0,"C45, Lagos",Automatic,Imported,0,3370000,Foreign used,48
920,920,Toyota,Corolla,2003.0,299999.0,"C45, Benin",Automatic,Registered,0,1802000,Nigerian used,34
921,921,Toyota,Corolla,2010.0,110371.0,"C45, Lagos",Automatic,Imported,GREY,3482000,Foreign used,34
922,922,Lexus,Gs,2006.0,160514.0,"C45, Abuja",Automatic,Imported,0,2922000,Foreign used,19
923,923,Toyota,Highlander,2008.0,92163.0,"C45, Lagos",Automatic,Registered,0,3482000,Nigerian used,36
924,924,Hyundai,Accent,2008.0,141219.0,"C45, Ibadan",Manual,Registered,0,570000,Nigerian used,36
925,925,Acura,Mdx,2004.0,249472.0,"C45, Lagos",Automatic,Imported,0,2250000,Foreign used,22
926,926,Honda,Cr-V,2011.0,67691.0,"C45, Lagos",Automatic,Registered,Blue,4042000,Nigerian used,30
927,927,Toyota,Venza,2009.0,52437.0,"C45, Port",Automatic,Registered,RED,5386000,Nigerian used,39
928,928,Mini,Cooper,2007.0,165740.0,"C45, Abuja",Automatic,Registered,Blue,1242000,Nigerian used,29
929,929,Mercedes-Benz,C300,2008.0,105406.0,"C45, Onitsha",Automatic,Registered,Black,3930000,Nigerian used,27
930,930,Infiniti,FX35,2005.0,107563.0,"C45, Abuja",Automatic,Registered,BLACK,1242000,Nigerian used,19
931,931,Toyota,Camry,2011.0,171058.0,"C45, Port",Automatic,Imported,0,4490000,Foreign used,26
932,932,Hyundai,Elantra,2013.0,201871.0,"C45, Lagos",Automatic,Imported,Grey,3600000,Foreign used,50
933,933,Lexus,Es,2003.0,109076.0,"C45, ",Automatic,Registered,SILVER,1914000,Nigerian used,26
934,934,Toyota,Corolla,2010.0,128517.0,"C45, Lagos",Automatic,Imported,Silver,3400000,Foreign used,34
935,935,Kia,Sportage,2008.0,0.0,"C45, Lagos",Automatic,Registered,BLUE,1466000,Nigerian used,23
936,936,Toyota,Corolla,2010.0,70545.0,"C45, Lagos",Automatic,Imported,Blue,3600000,Foreign used,34
937,937,Acura,Tl,2003.0,124997.0,"C45, Lagos",Automatic,Registered,0,794000,Nigerian used,23
938,938,Toyota,Land,2014.0,61627.0,"C45, Lagos",Automatic,Registered,Black,18000000,Nigerian used,14
939,939,Ford,Focus,2014.0,28267.0,"C45, Lagos",Automatic,Registered,GREY,2026000,Nigerian used,107
940,940,Toyota,Camry,2012.0,115530.0,"C45, Abuja",Automatic,Registered,BLACK,4266000,Nigerian used,26
941,941,Honda,Accord,2009.0,150375.0,"C45, Abuja",Automatic,Registered,Wine,1578000,Nigerian used,48
942,942,Toyota,Rav4,2012.0,72435.0,"C45, Lagos",Automatic,Imported,SILVER,5330000,Foreign used,30
943,943,Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2978000,,0
944,944,Toyota,Rav4,2011.0,177341.0,"C45, Abuja",Automatic,Registered,Black,3930000,Nigerian used,30
945,945,Honda,Accord,2014.0,45922.0,"C45, Lagos",Automatic,Registered,0,3930000,Nigerian used,48
946,946,Honda,Odyssey,2004.0,167856.0,"C45, Lagos",Automatic,Registered,0,900000,Nigerian used,22
947,947,Mazda,3,2010.0,201640.0,"C45, ",Automatic,Imported,RED,2250000,Foreign used,0
948,948,Mercedes-Benz,C300,2010.0,0.0,"C45, Lagos",Automatic,Imported,GRAY,4322000,Foreign used,27
949,949,Nissan,Almera,2012.0,115599.0,"C45, Lagos",Manual,Registered,0,1018000,Nigerian used,0
950,950,Toyota,Camry,2004.0,98986.0,"C45, Lagos",Automatic,Registered,Grey,1410000,Nigerian used,26
951,951,Honda,Pilot,2006.0,263060.0,"C45, Lagos",Automatic,Imported,RED,2810000,Foreign used,23
952,952,Toyota,Sienna,2019.0,10251.0,"C45, Lagos",Automatic,Imported,0,14570000,Foreign used,20
953,953,Toyota,HiAce,2008.0,146117.0,"C45, Lagos",Manual,Registered,WHITE,7514000,Nigerian used,0
954,954,Nissan,Urvan,2013.0,277181.0,"C45, Lagos",Manual,Registered,WHITE,3258000,Nigerian used,0
955,955,Lexus,GS,2008.0,191463.0,"C45, Abuja",Automatic,Imported,Grey,4266000,Foreign used,19
956,956,Volkswagen,Golf,1999.0,289650.0,"C45, Lagos",Automatic,Registered,0,626000,Nigerian used,26
957,957,Volkswagen,Tiguan,2012.0,60731.0,"C45, Abuja",Automatic,Registered,WHITE,1802000,Nigerian used,25
958,958,Mazda,3,2010.0,327018.0,"C45, Port",Automatic,Imported,Red,3818000,Foreign used,0
959,959,Toyota,Yaris,2003.0,113995.0,"C45, Kaduna",Manual,Imported,Burgandy,1354000,Foreign used,0
960,960,Acura,Zdx,2013.0,123928.0,"C45, Lagos",Automatic,Imported,BLACK,6506000,Foreign used,19
961,961,Mercedes,ML,2001.0,275242.0,"C45, Onitsha",Automatic,Registered,Red,2474000,Nigerian used,20
962,962,Toyota,Corolla,2013.0,113585.0,"C45, Port",Automatic,Registered,Black,2810000,Nigerian used,34
963,963,Honda,Cr-V,1998.0,311431.0,"C45, ",Manual,Registered,Red,570000,Nigerian used,30
964,964,Nissan,Rogue,2013.0,66704.0,"C45, Port",Automatic,Registered,BLACK,1000000,Nigerian used,28
965,965,Toyota,Rav4,1999.0,249734.0,"C45, Lagos",Automatic,Registered,GREEN,794000,Nigerian used,30
966,966,Toyota,Matrix,2006.0,299999.0,"C45, Kaduna",Automatic,Registered,BLACK,1186000,Nigerian used,22
967,967,Toyota,Corolla,2006.0,116856.0,"C45, Ilorin",Automatic,Registered,0,1690000,Nigerian used,34
968,968,Toyota,Tundra,2008.0,334038.0,"C45, Benin",Automatic,Imported,0,5834000,Foreign used,14
969,969,Lexus,Rx,1999.0,91408.0,"C45, Onitsha",Automatic,Registered,White,1300000,Nigerian used,23
970,970,Toyota,Avalon,2005.0,94806.0,"C45, Lagos",Automatic,Registered,WHITE,3034000,Nigerian used,26
971,971,Hyundai,Sonata,2014.0,38581.0,"C45, Lagos",Automatic,Registered,0,3370000,Nigerian used,47
972,972,Mercedes-Benz,GL450,2007.0,136056.0,"C45, Port",Automatic,Registered,Gold,2474000,Nigerian used,19
973,973,Land,Range,2006.0,82891.0,"C45, Lagos",Automatic,Registered,Orange,5386000,Nigerian used,18
974,974,Mercedes-Benz,GLK,2010.0,102793.0,"C45, Lagos",Automatic,Registered,BLACK,6282000,Nigerian used,0
975,975,Dodge,Caliber,2007.0,262385.0,"C45, Abuja",Manual,Registered,Black,962000,Nigerian used,22
976,976,Kia,Rio,2020.0,5800.0,"C45, Lagos",Automatic,Registered,RED,4490000,Nigerian used,36
977,977,BMW,X5,2011.0,186822.0,"C45, Lagos",Automatic,Registered,RED,8074000,Nigerian used,23
978,978,Honda,Accord,2003.0,296056.0,"C45, ",Automatic,Registered,SILVER,883600,Nigerian used,48
979,979,Honda,Cr-V,2007.0,74436.0,"C45, Lagos",Automatic,Registered,WINE,1970000,Nigerian used,30
980,980,Mitsubishi,Outlander,2006.0,83724.0,"C45, Lagos",Automatic,Imported,RED,2026000,Foreign used,26
981,981,Toyota,Camry,2007.0,97852.0,"C45, Lagos",Automatic,Registered,0,2418000,Nigerian used,26
982,982,Mazda,626,2000.0,157027.0,"C45, Abuja",Manual,Imported,GREEN,1522000,Foreign used,0
983,983,Toyota,Camry,2002.0,287628.0,"C45, Lagos",Automatic,Registered,0,1354000,Nigerian used,26
984,984,Hyundai,Santa,2015.0,19034.0,"C45, Lagos",Automatic,Registered,0,8410000,Nigerian used,32
985,985,Buick,Lacrosse,2012.0,74761.0,"C45, Lagos",Automatic,Registered,0,5050000,Nigerian used,29
986,986,Toyota,Camry,2019.0,6575.0,"C45, Lagos",Automatic,Registered,RED,9754000,Nigerian used,26
987,987,Lexus,Es,2008.0,91678.0,"C45, Port",Automatic,Imported,GREY,4154000,Foreign used,26
988,988,Mazda,3,2007.0,209606.0,"C45, Lagos",Manual,Imported,Green,1690000,Foreign used,0
989,989,Honda,Accord,2006.0,106879.0,"C45, Kaduna",Automatic,Registered,RED,1354000,Nigerian used,48
990,990,Lexus,Rx,2000.0,242193.0,"C45, Port",Automatic,Registered,White,1802000,Nigerian used,23
991,991,Toyota,Corolla,2012.0,105536.0,"C45, Port",Manual,Imported,GREY,4154000,Foreign used,34
992,992,Ford,Escape,2008.0,135252.0,"C45, Port",Automatic,Registered,GREY,906000,Nigerian used,30
993,993,Lexus,Es,2008.0,180684.0,"C45, Lagos",Automatic,Registered,black,3146000,Nigerian used,26
994,994,Toyota,Camry,2004.0,107222.0,"C45, Ibadan",Automatic,Imported,0,2082000,Foreign used,26
995,995,Toyota,Camry,2017.0,20873.0,"C45, Abuja",Automatic,Registered,BLUE,7290000,Nigerian used,26
996,996,Toyota,Camry,2003.0,328916.0,"C45, Kaduna",Automatic,Registered,SILVER,1578000,Nigerian used,26
997,997,Honda,Accord,2005.0,232654.0,"C45, Kaduna",Automatic,Registered,silver,1130000,Nigerian used,48
998,998,Nissan,Primera,2002.0,202124.0,"C45, Akure",Manual,Imported,0,1130000,Foreign used,0
999,999,Toyota,Corolla,2009.0,174579.0,"C45, Port",Automatic,Imported,Black,4042000,Foreign used,34
1000,1000,Volvo,Xc90,2005.0,134799.0,"C45, Port",Automatic,Registered,Silver,1130000,Nigerian used,25
1001,1001,Toyota,Solara,2006.0,75541.0,"C45, Benin",Automatic,Registered,0,850000,Nigerian used,21
1002,1002,Toyota,Matrix,2006.0,99999.0,"C45, Kaduna",Automatic,Registered,SILVER,1466000,Nigerian used,22
1003,1003,Ford,Explorer,2014.0,152486.0,"C45, Port",Automatic,Registered,0,7850000,Nigerian used,24
1004,1004,Toyota,Corolla,2006.0,178385.0,"C45, Ibadan",Manual,Registered,BLUE,1106086,Nigerian used,34
1005,1005,Hyundai,Santa,2008.0,107366.0,"C45, Lagos",Automatic,Registered,GREY,2474000,Nigerian used,32
1006,1006,Kia,Rio,2014.0,121375.0,"C45, Port",Automatic,Registered,Black,2250000,Nigerian used,36
1007,1007,Toyota,Highlander,2004.0,92157.0,"C45, ",Automatic,Registered,Grey,1690000,Nigerian used,36
1008,1008,Honda,Accord,2006.0,133998.0,"C45, Port",Automatic,Registered,0,1242000,Nigerian used,48
1009,1009,Toyota,Camry,2012.0,57143.0,"C45, Lagos",Automatic,Imported,Grey,4546000,Foreign used,26
1010,1010,Honda,Accord,2014.0,127661.0,"C45, Lagos",Automatic,Registered,Black,5610000,Nigerian used,48
1011,1011,Mercedes-Benz,C200,2000.0,0.0,"C45, Port",Automatic,Registered,BLACK,794000,Nigerian used,0
1012,1012,Honda,Odyssey,2007.0,169625.0,"C45, Lagos",Automatic,Registered,GREEN,1802000,Nigerian used,22
1013,1013,Toyota,Sienna,2006.0,168731.0,"C45, Lagos",Automatic,Registered,0,1914000,Nigerian used,20
1014,1014,Toyota,Camry,2018.0,17571.0,"C45, Abuja",Automatic,Registered,BLACK,10426000,Nigerian used,26
1015,1015,Toyota,Sienna,2007.0,102749.0,"C45, Lagos",Automatic,Registered,BLUE,3146000,Nigerian used,20
1016,1016,Toyota,Camry,2004.0,207428.0,"C45, Lagos",Automatic,Registered,BLACK,1578000,Nigerian used,26
1017,1017,Kia,Sportage,2012.0,48042.0,"C45, Abuja",Automatic,Registered,Red,2474000,Nigerian used,23
1018,1018,Honda,Accord,2014.0,45877.0,"C45, Lagos",Automatic,Registered,White,5610000,Nigerian used,48
1019,1019,Volkswagen,Rabbit,2008.0,83287.0,"C45, Abuja",Automatic,Registered,SILVER,1690000,Nigerian used,0
1020,1020,Toyota,Solara,2008.0,123749.0,"C45, Lagos",Automatic,Registered,RED,1186000,Nigerian used,21
1021,1021,Toyota,Venza,2009.0,187497.0,"C45, Lagos",Automatic,Registered,BROWN,4490000,Nigerian used,39
1022,1022,Lexus,Is,2010.0,138024.0,"C45, Lagos",Automatic,Imported,0,5834000,Foreign used,0
1023,1023,Chevrolet,REZZO,2003.0,133198.0,"C45, Lagos",Automatic,Imported,BLUE,1802000,Foreign used,0
1024,1024,Toyota,Camry,2007.0,92331.0,"C45, Lagos",Automatic,Registered,0,2810000,Nigerian used,26
1025,1025,Hyundai,Sonata,2009.0,265279.0,"C45, Onitsha",Automatic,Imported,Black,2650000,Foreign used,47
1026,1026,Toyota,Camry,2002.0,249606.0,"C45, Lagos",Automatic,Registered,SILVER,1354000,Nigerian used,26
1027,1027,Toyota,Matrix,2007.0,89391.0,"C45, ",Automatic,Imported,BLACK,2810000,Foreign used,22
1028,1028,Toyota,Camry,2004.0,194621.0,"C45, Ibadan",Automatic,Registered,0,1578000,Nigerian used,26
1029,1029,Toyota,Corolla,2013.0,96347.0,"C45, Port",Automatic,Registered,Black,2866000,Nigerian used,34
1030,1030,Hyundai,Elantra,2004.0,256932.0,"C45, Lagos",Automatic,Registered,BLACK,932500,Nigerian used,50
1031,1031,Toyota,Venza,2011.0,148334.0,"C45, Abuja",Automatic,Registered,Grey,5162000,Nigerian used,39
1032,1032,Mercedes-Benz,C,2005.0,0.0,"C45-Express,, ",0,0.0,0.0,1550000,Nigerian used,17
1033,1033,Toyota,Corolla,2005.0,0.0,"C45-Express,, ",0,0.0,0.0,2450000,Foreign used,34
1034,1034,Hyundai,Sonata,2011.0,52252.0,"C45, Lagos",Automatic,Registered,0,2362000,Nigerian used,47
1035,1035,Mercedes-Benz,Gl550,2008.0,52918.0,"C45, Lagos",Automatic,Registered,BLACK,5050000,Nigerian used,15
1036,1036,Kia,Sorento,2011.0,181197.0,"C45, Ibadan",Automatic,Registered,GREY,2202170,Nigerian used,37
1037,1037,Lexus,Lx,2007.0,245546.0,"C45, Port",Automatic,Registered,Black,1690000,Nigerian used,14
1038,1038,Kia,Sedona,2006.0,107965.0,"C45, Lagos",Automatic,Registered,BLUE,1690000,Nigerian used,21
1039,1039,Mercedes-Benz,E300,2017.0,43774.0,"C45, Lagos",Automatic,Imported,WHITE,23754000,Foreign used,25
1040,1040,Ford,Focus,2003.0,208524.0,"C45, Lagos",Manual,Registered,Blue,906000,Nigerian used,107
1041,1041,Mercedes-Benz,C320,2001.0,256781.0,"C45, Abuja",Automatic,Registered,SILVER,794000,Nigerian used,19
1042,1042,Toyota,Camry,1998.0,0.0,"C45, Port",Automatic,Registered,GREY,794000,Nigerian used,26
1043,1043,Mercedes-Benz,E350,2006.0,86233.0,"C45, Port",Automatic,Registered,Blue,2026000,Nigerian used,25
1044,1044,Toyota,Corolla,2003.0,299999.0,"C45, Abuja",Automatic,Registered,GREEN,1690000,Nigerian used,34
1045,1045,Toyota,Venza,2013.0,67505.0,"C45, ",Automatic,Imported,BLACK,8074000,Foreign used,39
1046,1046,Porsche,Cayenne,2005.0,0.0,"C45, ",Automatic,Registered,Blue,2810000,Nigerian used,17
1047,1047,Lexus,Es,2004.0,243959.0,"C45, Port",Automatic,Registered,0,2250000,Nigerian used,26
1048,1048,Mazda,Cx-9,2007.0,131581.0,"C45, Ibadan",Automatic,Imported,0,3188720,Foreign used,23
1049,1049,Mazda,Cx-9,2008.0,121752.0,"C45, Akure",Automatic,Imported,0,2642000,Foreign used,23
1050,1050,Hyundai,Santamo,1999.0,236342.0,"C45, Lagos",Manual,Registered,0,682000,Nigerian used,0
1051,1051,Infiniti,Qx,1998.0,212718.0,"C45, Port",Automatic,Registered,Black,1130000,Nigerian used,0
1052,1052,Lexus,Gs,2006.0,169675.0,"C45, Lagos",Automatic,Imported,0,3146000,Foreign used,19
1053,1053,Hyundai,Veloster,2013.0,128340.0,"C45, Port",Automatic,Registered,0,3930000,Nigerian used,25
1054,1054,Volkswagen,Golf,1999.0,140434.0,"C45, Benin",Manual,Registered,0,626000,Nigerian used,26
1055,1055,Nissan,Pathfinder,2006.0,323537.0,"C45, Ibadan",Automatic,Registered,Black,1320400,Nigerian used,23
1056,1056,Toyota,4Runner,2004.0,139118.0,"C45, Lagos",Automatic,Registered,GREY,1746000,Nigerian used,17
1057,1057,Nissan,Sentra,2013.0,59567.0,"C45, Lagos",Automatic,Registered,GREY,1914000,Nigerian used,32
1058,1058,Toyota,Corolla,2010.0,54235.0,"C45, Lagos",Automatic,Imported,Red,4154000,Foreign used,34
1059,1059,Lexus,Rx,2012.0,103350.0,"C45, Abuja",Automatic,Registered,SILVER,7066000,Nigerian used,23
1060,1060,Ford,Edge,2007.0,215034.0,"C45, Lagos",Automatic,Imported,CREAM,3594000,Foreign used,24
1061,1061,Ford,Explorer,2011.0,93798.0,"C45, Abuja",Automatic,Registered,Black,3930000,Nigerian used,24
1062,1062,Lexus,Rx,2006.0,222062.0,"C45, Onitsha",Automatic,Registered,Black,3706000,Nigerian used,23
1063,1063,Honda,Odyssey,2014.0,72390.0,"C45, Port",Automatic,Registered,0,6730000,Nigerian used,22
1064,1064,Lexus,Is,2006.0,172691.0,"C45, Port",Automatic,Registered,Green,2138000,Nigerian used,0
1065,1065,Honda,Accord,2009.0,111209.0,"C45, Port",Automatic,Registered,GREY,1690000,Nigerian used,48
1066,1066,Nissan,Pathfinder,2005.0,177661.0,"C45, Port",Automatic,Imported,0,1690000,Foreign used,23
1067,1067,Toyota,Corolla,2008.0,178658.0,"C45, Lagos",Automatic,Registered,0,1970000,Nigerian used,34
1068,1068,Toyota,Matrix,2007.0,209167.0,"C45, Port",Automatic,Imported,BLUE,2754000,Foreign used,22
1069,1069,Renault,Duster,2014.0,82123.0,"C45, Lagos",Automatic,Registered,0,1690000,Nigerian used,0
